"Date","Price","Open","High","Low","Vol.","Change %"
"07/14/2021","95.84","95.89","96.28","95.80","31.74K","-0.31%"
"07/13/2021","96.14","95.77","96.19","95.70","31.86K","0.60%"
"07/12/2021","95.57","95.35","95.64","94.89","42.30K","0.29%"
"07/09/2021","95.29","94.72","95.31","94.60","52.53K","1.18%"
"07/08/2021","94.18","95.03","95.07","93.60","87.71K","-1.54%"
"07/07/2021","95.65","95.44","95.86","95.30","55.43K","0.58%"
"07/06/2021","95.10","95.30","95.66","94.93","59.90K","-0.30%"
"07/05/2021","95.39","95.55","95.55","95.06","89.68K","0.18%"
"07/02/2021","95.22","95.03","95.37","94.94","29.92K","0.46%"
"07/01/2021","94.78","94.90","95.20","94.44","74.87K","0.14%"
"06/30/2021","94.65","94.67","94.83","94.15","33.49K","0.10%"
"06/29/2021","94.56","94.48","94.79","94.38","42.60K","0.41%"
"06/28/2021","94.17","94.32","94.64","94.15","56.79K","-0.05%"
"06/25/2021","94.22","94.08","94.37","93.93","43.59K","0.24%"
"06/24/2021","93.99","93.61","94.11","93.58","20.99K","0.69%"
"06/23/2021","93.35","93.81","93.88","93.27","39.32K","-0.21%"
"06/22/2021","93.55","93.42","93.55","93.10","23.77K","0.43%"
"06/21/2021","93.15","92.54","93.15","92.22","63.41K","0.33%"
"06/18/2021","92.84","93.62","93.66","92.74","38.26K","-0.81%"
"06/17/2021","93.60","92.83","93.69","92.83","59.52K","0.91%"
"06/16/2021","92.76","92.72","92.85","92.52","27.06K","0.25%"
"06/15/2021","92.53","92.95","93.20","92.53","77.82K","-0.04%"
"06/14/2021","92.57","92.93","93.00","92.54","46.10K","-0.06%"
"06/11/2021","92.63","92.05","92.88","92.03","30.58K","0.59%"
"06/10/2021","92.09","91.84","92.26","91.58","27.44K","0.35%"
"06/09/2021","91.77","91.73","91.84","91.56","34.75K","0.13%"
"06/08/2021","91.65","91.91","92.07","91.56","46.11K","0.07%"
"06/07/2021","91.59","91.84","92.06","91.59","78.34K","-0.21%"
"06/04/2021","91.78","91.52","91.86","91.40","19.19K","0.31%"
"06/03/2021","91.50","91.36","91.65","90.70","33.96K","0.14%"
"06/02/2021","91.37","91.16","91.47","90.99","71.03K","0.38%"
"06/01/2021","91.02","91.08","91.55","90.82","78.52K","0.37%"
"05/31/2021","90.68","91.13","91.16","90.60","51.24K","-0.54%"
"05/28/2021","91.17","91.05","91.45","91.00","48.98K","0.42%"
"05/27/2021","90.79","90.39","90.92","90.29","32.82K","0.35%"
"05/26/2021","90.47","90.43","90.53","90.14","25.94K","0.37%"
"05/25/2021","90.14","90.51","90.56","90.14","41.17K","0.20%"
"05/21/2021","89.96","89.64","90.29","89.56","27.46K","0.39%"
"05/20/2021","89.61","88.87","89.61","88.35","59.37K","1.69%"
"05/19/2021","88.12","88.36","88.56","87.62","64.75K","-1.68%"
"05/18/2021","89.63","90.08","90.09","89.40","57.54K","0.20%"
"05/17/2021","89.45","89.77","89.88","89.26","78.30K","-0.39%"
"05/14/2021","89.80","89.30","89.80","89.09","115.06K","0.92%"
"05/13/2021","88.98","87.99","89.25","87.51","55.86K","0.12%"
"05/12/2021","88.87","89.47","89.61","88.87","57.23K","-0.53%"
"05/11/2021","89.34","89.90","89.90","88.60","126.12K","-1.83%"
"05/10/2021","91.01","91.21","91.28","90.82","59.64K","-0.30%"
"05/07/2021","91.28","91.12","91.39","90.81","28.47K","0.72%"
"05/06/2021","90.63","90.95","91.03","90.10","39.22K","-0.48%"
"05/05/2021","91.07","90.71","91.08","90.65","74.00K","1.30%"
"05/04/2021","89.90","91.00","91.17","89.73","59.80K","-1.12%"
"05/03/2021","90.92","90.91","91.18","90.68","101.89K","0.14%"
"04/30/2021","90.79","90.75","90.89","90.50","43.83K","0.13%"
"04/29/2021","90.67","91.19","92.00","90.62","39.21K","-0.24%"
"04/28/2021","90.89","91.09","91.24","90.83","29.65K","0.03%"
"04/27/2021","90.86","91.06","91.15","90.62","33.69K","-0.10%"
"04/26/2021","90.95","90.66","91.13","90.46","35.67K","0.22%"
"04/23/2021","90.75","90.35","90.80","90.08","35.91K","-0.30%"
"04/22/2021","91.02","90.62","91.02","90.50","30.13K","0.79%"
"04/21/2021","90.31","90.01","90.40","89.82","60.74K","0.74%"
"04/20/2021","89.65","90.75","90.85","89.62","89.66K","-1.33%"
"04/19/2021","90.86","91.48","91.58","90.76","58.59K","-0.66%"
"04/16/2021","91.46","91.26","91.59","91.13","38.34K","0.25%"
"04/15/2021","91.23","90.71","91.29","90.68","59.63K","0.51%"
"04/14/2021","90.77","90.72","90.99","90.65","36.18K","0.18%"
"04/13/2021","90.61","90.73","90.85","90.38","31.12K","0.21%"
"04/12/2021","90.42","90.57","90.73","90.40","60.14K","-0.18%"
"04/09/2021","90.58","90.49","90.80","90.43","49.79K","0.15%"
"04/08/2021","90.44","90.58","90.65","90.24","44.01K","0.52%"
"04/07/2021","89.97","90.22","90.33","89.85","53.42K","-0.70%"
"04/06/2021","90.60","90.59","90.73","90.33","146.68K","0.67%"
"04/01/2021","90.00","89.65","90.14","89.56","75.47K","0.58%"
"03/31/2021","89.48","89.10","89.52","88.83","24.61K","0.33%"
"03/30/2021","89.19","89.20","89.25","88.82","50.38K","0.56%"
"03/29/2021","88.69","88.65","89.00","88.50","54.34K","0.42%"
"03/26/2021","88.32","88.47","88.47","87.91","17.67K","0.84%"
"03/25/2021","87.58","87.25","87.59","86.62","36.39K","-0.24%"
"03/24/2021","87.79","87.48","87.95","87.45","19.49K","-0.25%"
"03/23/2021","88.01","87.70","88.18","87.52","34.20K","0.09%"
"03/22/2021","87.93","87.47","87.97","87.41","53.06K","0.14%"
"03/19/2021","87.81","87.68","88.10","87.29","45.55K","-0.55%"
"03/18/2021","88.30","88.31","88.46","87.96","35.61K","0.28%"
"03/17/2021","88.05","88.52","88.59","87.82","30.52K","-0.69%"
"03/16/2021","88.66","88.40","88.84","88.20","35.33K","0.98%"
"03/15/2021","87.80","87.83","88.17","87.53","42.82K","0.46%"
"03/12/2021","87.40","87.39","87.66","87.28","44.27K","-0.55%"
"03/11/2021","87.88","87.50","87.89","87.33","13.32K","0.86%"
"03/10/2021","87.13","86.60","87.30","86.60","43.31K","0.15%"
"03/09/2021","87.00","86.06","87.12","86.00","54.80K","0.54%"
"03/08/2021","86.53","85.39","86.77","85.20","49.88K","2.65%"
"03/05/2021","84.30","84.52","85.73","84.08","107.29K","-1.02%"
"03/04/2021","85.17","85.01","85.44","84.50","31.70K","-0.68%"
"03/03/2021","85.75","86.32","86.47","85.29","44.11K","-0.06%"
"03/02/2021","85.80","86.17","86.53","85.78","43.94K","-0.64%"
"03/01/2021","86.35","85.46","86.38","85.38","68.00K","2.04%"
"02/26/2021","84.62","84.11","84.89","83.70","40.47K","-0.83%"
"02/25/2021","85.33","86.41","86.58","85.25","26.41K","-0.94%"
"02/24/2021","86.14","85.57","86.23","85.43","31.72K","0.72%"
"02/23/2021","85.52","86.21","86.47","84.50","46.68K","-0.72%"
"02/22/2021","86.14","86.19","86.29","85.89","74.13K","-1.22%"
"02/19/2021","87.20","86.81","87.28","86.70","30.35K","0.51%"
"02/18/2021","86.76","87.48","87.56","86.54","63.03K","-0.69%"
"02/17/2021","87.36","87.71","88.00","87.36","35.61K","-0.36%"
"02/16/2021","87.68","87.96","88.18","87.60","44.26K","-0.26%"
"02/15/2021","87.91","87.63","87.98","87.59","67.51K","0.86%"
"02/12/2021","87.16","86.72","87.21","86.56","19.08K","0.29%"
"02/11/2021","86.91","86.74","86.94","86.68","83.66K","0.56%"
"02/10/2021","86.43","86.80","87.00","86.02","28.59K","-0.24%"
"02/09/2021","86.64","86.66","86.80","86.31","44.38K","0.01%"
"02/08/2021","86.63","86.62","86.82","86.50","67.23K","0.31%"
"02/05/2021","86.36","86.50","86.73","86.07","60.37K","0.37%"
"02/04/2021","86.04","85.41","86.06","85.38","37.82K","0.82%"
"02/03/2021","85.34","85.66","85.95","85.18","66.98K","0.14%"
"02/02/2021","85.22","84.28","85.28","84.25","40.16K","2.19%"
"02/01/2021","83.39","82.74","83.40","82.74","45.62K","1.41%"
"01/29/2021","82.23","82.50","83.13","82.23","58.35K","-2.03%"
"01/28/2021","83.93","82.77","84.07","82.08","67.33K","0.04%"
"01/27/2021","83.90","84.59","84.91","83.50","46.99K","-1.17%"
"01/26/2021","84.89","84.75","85.25","84.74","24.25K","0.28%"
"01/25/2021","84.65","85.25","85.40","84.26","35.13K","0.04%"
"01/22/2021","84.62","84.76","85.02","84.25","18.63K","-0.77%"
"01/21/2021","85.28","85.75","85.75","85.18","37.04K","-0.02%"
"01/20/2021","85.30","84.77","85.40","84.48","42.86K","1.33%"
"01/19/2021","84.18","84.59","84.60","84.11","28.47K","0.02%"
"01/18/2021","84.16","83.92","84.19","83.85","71.88K","0.18%"
"01/15/2021","84.01","84.16","84.33","83.50","35.35K","-0.79%"
"01/14/2021","84.68","84.47","84.93","84.38","17.21K","0.64%"
"01/13/2021","84.14","83.94","84.18","83.70","15.07K","0.20%"
"01/12/2021","83.97","84.03","84.24","83.80","33.19K","0.05%"
"01/11/2021","83.93","83.88","84.07","83.58","25.69K","0.31%"
"01/08/2021","83.67","83.81","83.86","83.50","40.09K","0.90%"
"01/07/2021","82.92","82.39","83.12","82.20","24.69K","0.69%"
"01/06/2021","82.35","81.27","82.50","80.88","35.59K","1.28%"
"01/05/2021","81.31","81.15","81.65","80.85","80.76K","0.37%"
"01/04/2021","81.01","82.39","82.54","80.89","62.93K","-0.50%"
"12/30/2020","81.42","81.87","81.87","81.41","22.73K","0.02%"
"12/29/2020","81.40","81.63","81.77","81.28","48.81K","0.15%"
"12/28/2020","81.28","81.14","81.49","81.04","26.84K","0.53%"
"12/23/2020","80.85","80.67","80.92","80.51","41.17K","0.56%"
"12/22/2020","80.40","80.06","80.60","80.06","22.41K","0.71%"
"12/21/2020","79.83","80.60","80.76","79.00","82.20K","-1.15%"
"12/18/2020","80.76","80.82","81.08","80.68","19.43K","-0.17%"
"12/17/2020","80.90","81.06","81.12","80.84","22.46K","-0.04%"
"12/16/2020","80.93","80.90","81.02","80.53","43.81K","0.66%"
"12/15/2020","80.40","80.22","80.55","80.20","20.68K","-0.10%"
"12/14/2020","80.48","80.61","80.87","80.48","13.56K","0.47%"
"12/11/2020","80.10","80.43","80.46","79.73","15.58K","-0.63%"
"12/10/2020","80.61","80.65","80.78","79.97","39.88K","-0.52%"
"12/09/2020","81.03","81.04","81.35","81.00","44.75K","0.24%"
"12/08/2020","80.84","80.66","80.84","80.24","21.26K","0.22%"
"12/07/2020","80.66","80.65","80.74","80.27","74.00K","-0.02%"
"12/04/2020","80.68","80.27","80.68","80.19","23.76K","0.60%"
"12/03/2020","80.20","80.36","80.36","79.90","55.53K","0.15%"
"12/02/2020","80.08","80.00","80.21","79.72","26.56K","-0.46%"
"12/01/2020","80.45","80.53","80.86","80.36","31.71K","0.93%"
"11/30/2020","79.71","79.96","80.28","79.60","31.75K","-1.24%"
"11/27/2020","80.71","80.58","80.88","80.52","16.54K","0.07%"
"11/26/2020","80.65","80.67","80.75","80.59","26.98K","0.17%"
"11/25/2020","80.51","80.77","80.80","80.30","33.48K","-0.33%"
"11/24/2020","80.78","80.50","80.80","80.30","34.60K","1.29%"
"11/23/2020","79.75","79.86","80.14","79.60","17.28K","0.01%"
"11/20/2020","79.74","79.32","79.76","79.30","35.61K","0.45%"
"11/19/2020","79.38","79.41","79.54","79.04","14.81K","-0.86%"
"11/18/2020","80.07","79.56","80.18","79.54","21.38K","0.28%"
"11/17/2020","79.85","80.04","80.13","79.38","21.79K","-0.35%"
"11/16/2020","80.13","79.69","80.27","79.61","17.38K","1.53%"
"11/13/2020","78.92","78.79","79.11","78.72","12.85K","-0.05%"
"11/12/2020","78.96","78.98","79.21","78.83","12.31K","-0.69%"
"11/11/2020","79.51","78.79","79.60","78.77","14.34K","1.29%"
"11/10/2020","78.50","78.81","78.95","78.03","15.83K","-1.38%"
"11/09/2020","79.60","77.98","80.49","77.95","52.75K","3.40%"
"11/06/2020","76.98","77.07","77.24","76.39","10.62K","-0.54%"
"11/05/2020","77.40","77.22","77.56","76.95","63.97K","0.65%"
"11/04/2020","76.90","74.76","76.90","74.50","16.45K","2.34%"
"11/03/2020","75.14","74.39","75.20","74.35","15.88K","1.47%"
"11/02/2020","74.05","73.41","74.34","73.25","18.79K","1.19%"
"10/30/2020","73.18","72.60","73.51","72.35","16.30K","-0.57%"
"10/29/2020","73.60","73.50","73.72","72.68","27.92K","0.71%"
"10/28/2020","73.08","74.33","74.33","72.85","34.81K","-2.04%"
"10/27/2020","74.60","74.89","75.07","74.49","9.25K","0.00%"
"10/26/2020","74.60","75.04","75.43","74.60","16.64K","-1.40%"
"10/23/2020","75.66","76.14","76.14","75.66","5.84K","0.29%"
"10/22/2020","75.44","75.15","75.69","75.00","7.57K","0.00%"
"10/21/2020","75.44","75.85","76.08","75.29","6.39K","-0.36%"
"10/20/2020","75.71","76.04","76.27","75.68","25.61K","-0.98%"
"10/19/2020","76.46","77.28","77.40","76.30","7.61K","-0.77%"
"10/16/2020","77.05","76.82","77.28","76.69","4.80K","0.84%"
"10/15/2020","76.41","76.55","76.78","76.00","13.46K","-1.09%"
"10/14/2020","77.25","77.47","77.76","77.15","6.66K","-0.28%"
"10/13/2020","77.47","77.34","77.60","77.23","15.44K","0.22%"
"10/12/2020","77.30","76.60","77.40","76.55","11.89K","1.30%"
"10/09/2020","76.31","76.30","76.39","76.01","5.58K","0.39%"
"10/08/2020","76.01","76.00","76.29","75.79","17.24K","0.76%"
"10/07/2020","75.44","75.17","75.48","75.01","8.63K","0.28%"
"10/06/2020","75.23","75.22","75.38","74.98","12.40K","0.33%"
"10/05/2020","74.98","74.94","75.07","74.67","36.14K","0.55%"
"10/02/2020","74.57","74.13","74.72","73.80","31.84K","-0.29%"
"10/01/2020","74.79","74.94","75.10","74.62","10.23K","0.23%"
"09/30/2020","74.62","73.96","74.94","73.69","6.53K","0.73%"
"09/29/2020","74.08","74.99","74.99","74.07","6.10K","-0.83%"
"09/28/2020","74.70","74.27","74.85","74.26","8.14K","2.08%"
"09/25/2020","73.18","72.93","73.31","72.37","8.98K","0.48%"
"09/24/2020","72.83","72.68","73.01","72.35","15.64K","-1.19%"
"09/23/2020","73.71","73.94","74.27","73.71","6.82K","0.74%"
"09/22/2020","73.17","73.11","73.42","73.00","19.56K","1.06%"
"09/21/2020","72.40","73.58","73.58","72.31","34.42K","-2.11%"
"09/18/2020","73.96","74.41","74.64","73.96","12.21K","-0.76%"
"09/17/2020","74.53","74.36","74.79","74.10","14.04K","-1.25%"
"09/16/2020","75.47","75.22","75.48","75.19","5.31K","0.33%"
"09/15/2020","75.22","74.56","75.29","74.49","12.96K","0.91%"
"09/14/2020","74.54","74.58","74.90","74.13","13.94K","0.81%"
"09/11/2020","73.94","74.11","74.30","73.70","9.02K","-0.52%"
"09/10/2020","74.33","74.92","74.92","74.06","6.53K","-0.46%"
"09/09/2020","74.67","73.72","74.68","73.70","13.49K","1.12%"
"09/08/2020","73.84","75.26","75.32","73.47","12.78K","-1.64%"
"09/07/2020","75.07","74.46","75.22","74.40","36.02K","1.35%"
"09/04/2020","74.07","74.79","75.79","73.60","24.81K","-1.74%"
"09/03/2020","75.38","77.65","77.68","75.10","29.37K","-1.86%"
"09/02/2020","76.81","76.40","77.11","76.40","13.72K","1.57%"
"09/01/2020","75.62","75.60","75.83","75.10","16.03K","0.38%"
"08/31/2020","75.33","76.21","76.27","75.29","10.41K","-0.63%"
"08/28/2020","75.81","76.09","76.09","75.67","12.28K","-0.63%"
"08/27/2020","76.29","76.03","76.47","75.81","8.50K","0.53%"
"08/26/2020","75.89","75.48","75.93","75.48","5.95K","0.77%"
"08/25/2020","75.31","75.71","75.87","75.20","12.75K","0.15%"
"08/24/2020","75.20","75.01","75.30","75.00","15.00K","0.97%"
"08/21/2020","74.48","74.24","74.68","74.05","7.55K","0.70%"
"08/20/2020","73.96","73.90","74.00","73.67","20.15K","-0.56%"
"08/19/2020","74.38","74.01","74.38","73.97","10.07K","0.53%"
"08/18/2020","73.99","74.03","74.38","73.71","17.05K","-0.43%"
"08/17/2020","74.31","74.17","74.38","74.00","5.48K","0.19%"
"08/14/2020","74.17","74.45","74.45","73.88","11.76K","-0.38%"
"08/13/2020","74.45","74.41","74.66","74.24","7.07K","-0.33%"
"08/12/2020","74.70","74.39","74.78","74.17","12.50K","0.38%"
"08/11/2020","74.42","74.33","74.68","74.20","10.78K","0.96%"
"08/10/2020","73.71","73.67","73.94","73.40","8.54K","0.26%"
"08/07/2020","73.52","73.19","73.61","73.05","6.68K","0.70%"
"08/06/2020","73.01","73.02","73.30","72.80","7.00K","-0.03%"
"08/05/2020","73.03","73.25","73.40","72.94","28.25K","0.03%"
"08/04/2020","73.01","73.43","73.43","72.60","18.36K","0.07%"
"08/03/2020","72.96","72.49","73.03","71.98","27.15K","2.23%"
"07/31/2020","71.37","71.64","72.09","71.17","8.98K","-0.54%"
"07/30/2020","71.76","72.44","72.73","71.25","9.68K","-1.02%"
"07/29/2020","72.50","72.34","72.61","72.25","6.34K","-0.18%"
"07/28/2020","72.63","72.59","72.75","72.20","6.47K","0.74%"
"07/27/2020","72.10","72.38","72.50","72.09","19.16K","-0.59%"
"07/24/2020","72.53","72.58","72.96","72.36","20.43K","-1.81%"
"07/23/2020","73.87","74.21","74.48","73.75","15.54K","0.09%"
"07/22/2020","73.80","74.18","74.27","73.55","17.16K","-1.14%"
"07/21/2020","74.65","74.84","75.20","74.58","15.92K","0.70%"
"07/20/2020","74.13","73.33","74.18","73.16","25.92K","0.56%"
"07/17/2020","73.72","73.78","74.02","73.47","12.15K","0.37%"
"07/16/2020","73.45","73.58","73.70","73.35","7.46K","-0.81%"
"07/15/2020","74.05","73.87","74.40","73.60","10.22K","1.44%"
"07/14/2020","73.00","73.32","73.57","72.36","15.00K","-1.96%"
"07/13/2020","74.46","74.18","74.48","73.90","8.76K","1.46%"
"07/10/2020","73.39","72.88","73.39","72.81","8.09K","0.74%"
"07/09/2020","72.85","73.43","73.73","72.62","16.54K","-0.27%"
"07/08/2020","73.05","73.53","73.57","72.96","15.23K","-0.87%"
"07/07/2020","73.69","73.56","73.82","73.20","18.97K","-0.16%"
"07/06/2020","73.81","73.83","73.90","73.50","28.54K","1.43%"
"07/03/2020","72.77","73.32","73.33","72.65","4.26K","-0.47%"
"07/02/2020","73.11","72.80","73.30","72.44","4.60K","1.73%"
"07/01/2020","71.87","71.87","72.31","71.52","205.06K","0.49%"
"06/30/2020","71.52","71.45","71.68","71.04","10.86K","0.68%"
"06/29/2020","71.04","70.63","71.09","70.20","22.32K","0.13%"
"06/26/2020","70.95","71.99","72.15","70.85","9.94K","-0.44%"
"06/25/2020","71.26","70.81","71.45","70.37","14.48K","0.32%"
"06/24/2020","71.03","72.44","72.49","71.03","18.54K","-2.34%"
"06/23/2020","72.73","72.46","72.89","72.46","12.44K","0.94%"
"06/22/2020","72.05","72.09","72.45","71.81","32.70K","-1.22%"
"06/19/2020","72.94","72.68","73.10","72.59","11.22K","0.83%"
"06/18/2020","72.34","72.20","72.72","71.88","4.67K","-0.40%"
"06/17/2020","72.63","72.31","72.90","72.31","6.10K","0.65%"
"06/16/2020","72.16","71.27","72.86","71.27","24.87K","3.14%"
"06/15/2020","69.96","68.94","70.21","68.53","19.59K","-0.98%"
"06/12/2020","70.65","70.00","71.29","70.00","21.09K","0.27%"
"06/11/2020","70.46","71.92","71.92","70.46","21.74K","-3.61%"
"06/10/2020","73.10","73.65","73.89","72.99","21.33K","-0.30%"
"06/09/2020","73.32","74.26","74.69","73.15","9.80K","-0.68%"
"06/08/2020","73.82","73.44","73.98","73.32","12.88K","-0.01%"
"06/05/2020","73.83","72.03","73.83","72.01","30.18K","2.86%"
"06/04/2020","71.78","72.44","72.44","71.62","7.12K","-1.03%"
"06/03/2020","72.53","71.92","72.67","71.75","13.94K","1.70%"
"06/02/2020","71.32","71.20","71.64","71.05","23.11K","2.12%"
"05/29/2020","69.84","70.30","70.42","69.80","15.04K","-1.79%"
"05/28/2020","71.11","71.07","71.22","70.85","10.44K","1.20%"
"05/27/2020","70.27","70.79","71.20","69.70","22.07K","-0.28%"
"05/26/2020","70.47","70.80","71.21","70.43","13.10K","0.16%"
"05/25/2020","70.36","69.81","70.40","69.70","10.69K","1.84%"
"05/22/2020","69.09","68.47","69.43","68.38","14.87K","-0.03%"
"05/21/2020","69.11","69.07","69.57","68.96","15.42K","-0.89%"
"05/20/2020","69.73","69.06","69.79","68.95","37.22K","0.40%"
"05/19/2020","69.45","69.70","69.70","68.89","5.37K","-0.37%"
"05/18/2020","69.71","68.50","69.74","68.48","9.80K","3.64%"
"05/15/2020","67.26","68.00","68.06","67.00","11.37K","0.36%"
"05/14/2020","67.02","67.25","67.41","66.10","17.69K","-0.95%"
"05/13/2020","67.66","68.26","68.53","67.66","15.42K","-2.25%"
"05/12/2020","69.22","68.99","69.57","68.99","18.50K","-0.04%"
"05/11/2020","69.25","69.62","69.90","68.75","12.23K","0.22%"
"05/08/2020","69.10","69.10","69.20","68.94","9.35K","0.61%"
"05/07/2020","68.68","68.36","68.75","68.10","7.47K","1.07%"
"05/06/2020","67.95","68.32","68.61","67.90","12.70K","-0.40%"
"05/05/2020","68.22","67.34","68.25","67.28","36.25K","2.93%"
"05/04/2020","66.28","66.14","66.40","65.72","22.85K","-3.07%"
"04/30/2020","68.38","69.97","70.12","68.38","31.01K","-1.72%"
"04/29/2020","69.58","68.74","69.67","68.54","10.39K","1.65%"
"04/28/2020","68.45","68.08","69.00","67.99","10.30K","0.74%"
"04/27/2020","67.95","67.50","67.95","67.39","15.66K","2.23%"
"04/24/2020","66.47","66.48","66.96","66.42","4.86K","-1.04%"
"04/23/2020","67.17","66.68","67.39","66.33","6.03K","1.37%"
"04/22/2020","66.26","65.61","66.33","65.35","18.43K","2.43%"
"04/21/2020","64.69","66.66","66.66","64.65","33.14K","-4.21%"
"04/20/2020","67.53","67.42","67.53","66.45","23.49K","0.94%"
"04/17/2020","66.90","67.69","68.11","66.75","16.31K","1.36%"
"04/16/2020","66.00","66.18","66.20","65.20","10.31K","1.23%"
"04/15/2020","65.20","66.60","66.60","65.02","29.75K","-1.70%"
"04/14/2020","66.33","66.46","66.80","66.00","23.49K","0.81%"
"04/09/2020","65.80","65.79","66.31","64.29","210.01K","1.61%"
"04/08/2020","64.76","63.72","64.76","63.30","29.15K","-0.08%"
"04/07/2020","64.81","64.72","65.52","64.17","67.16K","3.00%"
"04/06/2020","62.92","62.42","62.99","62.27","45.75K","4.33%"
"04/03/2020","60.31","60.64","61.26","60.31","23.92K","-0.56%"
"04/02/2020","60.65","60.22","60.99","59.20","24.16K","1.03%"
"04/01/2020","60.03","60.10","60.41","59.55","29.12K","-3.94%"
"03/31/2020","62.49","62.17","62.60","61.40","31.70K","1.66%"
"03/30/2020","61.47","60.41","61.54","59.45","29.84K","1.89%"
"03/27/2020","60.33","61.26","61.48","59.95","21.79K","-2.74%"
"03/26/2020","62.03","59.34","62.05","58.84","29.97K","1.89%"
"03/25/2020","60.88","60.35","61.24","58.73","59.35K","2.73%"
"03/24/2020","59.26","57.26","59.38","56.82","45.48K","8.42%"
"03/23/2020","54.66","54.96","57.33","54.00","59.90K","-5.95%"
"03/20/2020","58.12","59.42","60.72","58.00","68.24K","0.47%"
"03/19/2020","57.85","56.65","58.62","55.55","19.14K","2.97%"
"03/18/2020","56.18","57.50","57.50","55.35","23.63K","-4.44%"
"03/17/2020","58.79","59.16","59.32","55.70","23.02K","1.66%"
"03/16/2020","57.83","58.54","59.09","55.00","34.53K","-3.15%"
"03/13/2020","59.71","60.17","62.19","58.72","44.85K","1.96%"
"03/12/2020","58.56","61.09","61.65","58.56","34.17K","-9.41%"
"03/11/2020","64.64","65.29","65.99","64.28","400.49K","0.48%"
"03/10/2020","64.33","65.39","67.12","63.80","33.58K","0.11%"
"03/09/2020","64.26","65.00","66.05","63.40","21.19K","-6.86%"
"03/06/2020","68.99","70.56","70.56","68.30","24.90K","-4.34%"
"03/05/2020","72.12","73.25","73.41","71.58","9.28K","-0.72%"
"03/04/2020","72.64","72.02","73.11","71.85","18.81K","0.87%"
"03/03/2020","72.01","72.53","73.78","71.90","28.49K","0.88%"
"03/02/2020","71.38","71.05","71.44","69.50","17.08K","1.33%"
"02/28/2020","70.44","70.63","71.19","69.50","29.97K","-3.99%"
"02/27/2020","73.37","74.72","74.91","72.43","22.81K","-4.09%"
"02/26/2020","76.50","76.11","76.87","74.86","28.32K","-0.30%"
"02/25/2020","76.73","78.52","78.52","76.66","37.80K","-1.55%"
"02/24/2020","77.94","79.13","79.13","77.87","49.06K","-3.30%"
"02/21/2020","80.60","81.17","81.26","80.29","8.12K","-0.64%"
"02/20/2020","81.12","82.01","82.01","81.12","3.51K","-1.21%"
"02/19/2020","82.11","81.82","82.11","81.77","5.19K","1.00%"
"02/18/2020","81.30","81.22","81.57","81.19","7.22K","-0.65%"
"02/17/2020","81.83","81.84","81.89","81.66","6.70K","0.38%"
"02/14/2020","81.52","81.71","81.78","81.37","4.13K","-0.11%"
"02/13/2020","81.61","81.15","81.61","80.87","3.71K","0.29%"
"02/12/2020","81.37","81.05","81.43","80.94","14.79K","0.59%"
"02/11/2020","80.89","80.85","81.10","80.66","5.95K","0.87%"
"02/10/2020","80.19","79.83","80.22","79.68","7.40K","0.30%"
"02/07/2020","79.95","80.02","80.29","79.62","3.90K","-0.19%"
"02/06/2020","80.10","80.20","80.39","79.90","4.74K","0.72%"
"02/05/2020","79.53","78.57","79.72","78.57","8.91K","0.85%"
"02/04/2020","78.86","77.94","78.88","77.94","12.63K","2.06%"
"02/03/2020","77.27","77.13","77.78","76.93","11.55K","0.63%"
"01/31/2020","76.79","78.17","78.17","76.73","16.88K","-1.30%"
"01/30/2020","77.80","77.79","78.00","77.50","9.18K","-1.24%"
"01/29/2020","78.78","78.68","79.01","78.50","14.86K","0.34%"
"01/28/2020","78.51","78.12","78.58","77.70","6.63K","1.06%"
"01/27/2020","77.69","78.24","78.29","77.50","13.62K","-2.33%"
"01/24/2020","79.54","79.74","79.99","79.54","3.18K","0.44%"
"01/23/2020","79.19","79.21","79.32","78.83","8.72K","-0.43%"
"01/22/2020","79.53","79.66","79.80","79.50","6.03K","0.20%"
"01/21/2020","79.37","79.08","79.41","78.91","6.31K","-0.31%"
"01/20/2020","79.62","79.53","79.79","79.48","13.36K","0.10%"
"01/17/2020","79.54","79.25","79.65","79.25","3.78K","0.80%"
"01/16/2020","78.91","78.71","78.94","78.60","4.25K","0.42%"
"01/15/2020","78.58","78.61","78.89","78.30","6.90K","-0.05%"
"01/14/2020","78.62","78.48","78.80","78.20","5.75K","0.34%"
"01/13/2020","78.35","78.40","78.58","78.23","4.36K","-0.04%"
"01/10/2020","78.38","78.83","78.83","78.38","5.60K","-0.03%"
"01/09/2020","78.40","78.41","78.71","78.21","3.28K","0.77%"
"01/08/2020","77.80","77.28","77.80","77.17","5.27K","0.27%"
"01/07/2020","77.59","77.44","77.65","77.32","4.72K","0.64%"
"01/06/2020","77.10","77.01","77.27","76.50","7.26K","-0.32%"
"01/03/2020","77.35","77.22","77.57","77.00","4.67K","-0.06%"
"01/02/2020","77.40","77.22","77.76","77.22","11.37K","0.16%"
